cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider
0.511784404,5594,0.338727273,0.463636364,0,0.34,0.48,450237,CHRISTUS SANTA ROSA HOSPITAL
0.449212296,5601,0.440181818,0.590909091,0.2,0.24,0.7,230092,ALLEGIANCE HEALTH
0.675056341,5606,0.451363636,0.681818182,0,0.57,0.48,450431,ST DAVID'S MEDICAL CENTER
0.174873316,5619,0.524909091,0.454545455,0.1,0.54,0.84,510007,ST MARY'S MEDICAL CENTER
0.545003307,5623,0.320454545,0.627272727,0,0.45,0.2,140252,NORTHWEST COMMUNITY HOSPITAL 1
0.206733826,5629,0.456272727,0.736363636,0,0.35,0.68,220086,BETH ISRAEL DEACONESS MEDICAL CENTER
0.65248249,5633,0.530818182,0.709090909,0.1,0.55,0.68,140119,RUSH UNIVERSITY MEDICAL CENTER
0.529867193,5651,0.383090909,0.445454545,0.3,0.4,0.38,160082,IOWA METHODIST MEDICAL CENTER
0.832917202,5651,0.431454545,0.927272727,0,0.18,0.64,100258,DELRAY MEDICAL CENTER
0.084530217,5655,0.424,0.52,0.1,0.3,0.7,230002,ST MARY MERCY HOSPITAL
0.594828711,5672,0.161545455,0.372727273,0,0.23,0.06,440063,JOHNSON CITY MEDICAL CENTER
0.468155205,5679,0.361363636,0.581818182,0.1,0.33,0.42,10001,SOUTHEAST ALABAMA MEDICAL CENTER
0.413815056,5682,0.471272727,0.836363636,0.2,0.6,0.28,340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE
0.860518923,5691,0.317181818,0.490909091,0,0.39,0.34,100128,TAMPA GENERAL HOSPITAL
0.389284468,5766,0.584181818,0.590909091,0.2,0.84,0.58,520083,ST MARYS HOSPITAL
0.427055587,5767,0.272818182,0.509090909,0,0.17,0.4,140172,FRANCISCAN ST JAMES HEALTH
0.076758083,5775,0.335545455,0.672727273,0,0.15,0.52,230047,HENRY FORD MACOMB HOSPITAL
0.808217563,5809,0.363181818,0.690909091,0,0.27,0.48,390049,ST LUKE'S HOSPITAL BETHLEHEM
0.796256495,5817,0.380545455,0.672727273,0,0.24,0.58,420079,TRIDENT MEDICAL CENTER
0.31471162,5820,0.431181818,0.690909091,0.1,0.51,0.4,110028,UNIVERSITY HOSPITAL
0.200568865,5831,0.368,0.7,0,0.4,0.36,200009,MAINE MEDICAL CENTER
0.821076136,5838,0.460909091,0.354545455,0,0.44,0.86,330195,LONG ISLAND JEWISH MEDICAL CENTER
0.644308122,5855,0.484545455,0.772727273,0,0.46,0.64,360051,MIAMI VALLEY HOSPITAL
0.498332034,5870,0.322909091,0.354545455,0,0.34,0.5,220035,NORTH SHORE MEDICAL CENTER
0.723602798,5937,0.224,0.1,0,0.16,0.52,100044,MARTIN MEDICAL CENTER
0.428340199,5973,0.287909091,0.254545455,0,0.17,0.62,330236,NEW YORK METHODIST HOSPITAL
0.238969229,5984,0.481272727,0.736363636,0.2,0.64,0.34,340001,CAROLINAS MEDICAL CENTER-NORTHEAST
0.494478615,5985,0.340272727,0.936363636,0,0.21,0.3,100168,BOCA RATON REGIONAL HOSPITAL
0.888452578,6044,0.381454545,0.827272727,0,0.2,0.52,450083,EAST TEXAS MEDICAL CENTER
0.92775732,6062,0.480272727,0.536363636,0.2,0.27,0.84,50573,EISENHOWER MEDICAL CENTER
0.269710356,6093,0.512545455,0.972727273,0,0.5,0.56,180035,ST ELIZABETH MEDICAL CENTER
0.069181578,6096,0.372818182,0.409090909,0,0.39,0.58,220012,CAPE COD HOSPITAL
0.466311043,6109,0.411909091,0.554545455,0.2,0.49,0.38,420007,SPARTANBURG REGIONAL MEDICAL CENTER
0.854452013,6109,0.359727273,0.463636364,0,0.17,0.72,330167,WINTHROP-UNIVERSITY HOSPITAL
0.664144638,6121,0.329,0.79,0,0.21,0.36,330198,SOUTH NASSAU COMMUNITIES HOSPITAL
0.891577298,6214,0.440363636,0.581818182,0,0.24,0.84,450617,CLEAR LAKE REGIONAL MEDICAL CENTER
0.686899499,6223,0.270727273,0.363636364,0,0.2,0.46,330393,UNIVERSITY HOSPITAL ( STONY BROOK )
0.742997642,6263,0.334363636,0.281818182,0.1,0.26,0.6,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI
0.286839737,6264,0.385818182,0.609090909,0,0.52,0.36,10113,MOBILE INFIRMARY
0.463779216,6266,0.437727273,0.763636364,0,0.17,0.78,390044,READING HOSPITAL
0.481948338,6335,0.468909091,0.654545455,0.1,0.48,0.58,170086,STORMONT-VAIL HEALTHCARE
0.956750169,6350,0.264818182,0.709090909,0,0.21,0.2,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL
0.548632145,6354,0.387727273,0.663636364,0,0.27,0.58,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS
0.395535515,6370,0.405454545,0.527272727,0,0.52,0.48,440082,SAINT THOMAS WEST HOSPITAL
0.098729733,6384,0.251272727,0.536363636,0,0.26,0.22,360035,MOUNT CARMEL WEST
0.446596123,6411,0.406181818,0.590909091,0,0.68,0.28,250102,MISSISSIPPI BAPTIST MEDICAL CENTER
0.164686699,6432,0.342181818,0.690909091,0,0.22,0.46,390046,YORK HOSPITAL
0.888051717,6528,0.407363636,0.281818182,0,0.51,0.66,450040,COVENANT MEDICAL CENTER
0.420758713,6532,0.305,0.52,0,0.19,0.48,100290,"VILLAGES REGIONAL HOSPITAL, THE"
0.811932174,6536,0.381636364,0.618181818,0,0.3,0.56,390231,ABINGTON MEMORIAL HOSPITAL
0.523576418,6544,0.397272727,0.636363636,0,0.52,0.38,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH
0.56546321,6560,0.375545455,0.572727273,0,0.35,0.52,230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM
0.57145323,6576,0.368181818,0.490909091,0,0.46,0.44,100075,ST JOSEPHS HOSPITAL
0.894745346,6582,0.267545455,0.572727273,0,0.13,0.38,310019,ST JOSEPH'S REGIONAL MEDICAL CENTER
0.276057174,6594,0.631363636,0.881818182,0.4,0.51,0.74,340032,CAROMONT REGIONAL MEDICAL CENTER
0.215285979,6600,0.498363636,0.681818182,0.1,0.34,0.8,180009,KING'S DAUGHTERS' MEDICAL CENTER
0.286338064,6601,0.412727273,0.463636364,0.4,0.26,0.54,260040,COX MEDICAL CENTERS
0.754561121,6616,0.437,0.7,0,0.49,0.5,220110,BRIGHAM AND WOMEN'S HOSPITAL
0.439098313,6644,0.271636364,0.518181818,0,0.18,0.38,110107,MEDICAL CENTER OF CENTRAL GEORGIA
0.632968025,6654,0.456181818,0.590909091,0.1,0.62,0.44,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE
0.451224144,6705,0.420272727,0.636363636,0.1,0.31,0.6,490022,"MARY WASHINGTON HOSPITAL, INC"
0.589752649,6732,0.459090909,0.645454545,0,0.34,0.76,140062,PALOS COMMUNITY HOSPITAL
0.11867008,6753,0.555,0.52,0.2,0.61,0.76,220100,SOUTH SHORE HOSPITAL
0.696772948,6764,0.291181818,0.390909091,0,0.35,0.36,450102,MOTHER FRANCES HOSPITAL
0.28358688,6765,0.369909091,0.354545455,0.1,0.43,0.5,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL
0.271877307,6773,0.251636364,0.418181818,0,0.2,0.36,230053,HENRY FORD HOSPITAL
0.347786076,6789,0.470636364,0.418181818,0.3,0.63,0.46,240036,ST CLOUD HOSPITAL
0.661167692,6799,0.296909091,0.854545455,0,0.1,0.32,330160,STATEN ISLAND UNIVERSITY HOSPITAL
0.576352739,6804,0.316545455,0.772727273,0,0.2,0.34,100019,HOLMES REGIONAL MEDICAL CENTER
0.256192411,6832,0.589636364,0.618181818,0.5,0.68,0.54,230097,MUNSON MEDICAL CENTER
0.49815327,6845,0.490818182,0.609090909,0,0.51,0.72,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL
0.66258243,6846,0.283454545,0.427272727,0,0.32,0.34,50093,SAINT AGNES MEDICAL CENTER
0.582903394,6862,0.287909091,0.554545455,0,0.35,0.24,150084,ST VINCENT HOSPITAL & HEALTH SERVICES
0.666740361,6873,0.318181818,0.290909091,0.1,0.32,0.48,100088,BAPTIST MEDICAL CENTER
0.248473838,6882,0.288818182,0.609090909,0.1,0.21,0.28,230141,MCLAREN FLINT
0.337291777,6884,0.466272727,0.636363636,0,0.57,0.56,150125,COMMUNITY HOSPITAL
0.273315741,6903,0.465454545,0.527272727,0.3,0.6,0.4,340114,REX HOSPITAL
0.481511021,6909,0.339454545,0.327272727,0.2,0.32,0.46,230230,EDWARD W SPARROW HOSPITAL
0.836253074,6939,0.449,0.7,0,0.39,0.64,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL
0.175664941,6974,0.299454545,0.527272727,0.1,0.2,0.38,370114,"ST JOHN MEDICAL CENTER, INC"
0.530017124,6991,0.258363636,0.181818182,0,0.18,0.56,100062,MUNROE REGIONAL MEDICAL CENTER
0.307770177,7011,0.382090909,0.745454545,0.1,0.41,0.3,40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
0.576156937,7025,0.246181818,0.690909091,0,0.2,0.16,100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
0.216077435,7092,0.384363636,0.481818182,0.3,0.14,0.62,330005,KALEIDA HEALTH
0.693242637,7191,0.389363636,0.581818182,0,0.23,0.68,140007,PRESENCE SAINT JOSEPH MEDICAL CENTER
0.206650867,7220,0.311818182,0.809090909,0,0.14,0.36,230165,ST JOHN HOSPITAL AND MEDICAL CENTER
0.527212228,7271,0.510636364,0.418181818,0.5,0.41,0.68,110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC"
0.136109984,7276,0.335545455,0.372727273,0,0.21,0.66,490005,WINCHESTER MEDICAL CENTER
0.744050302,7276,0.352909091,0.354545455,0,0.12,0.82,330194,MAIMONIDES MEDICAL CENTER
0.577316114,7292,0.379545455,0.672727273,0.1,0.49,0.26,450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH
0.466887871,7474,0.29,0.58,0,0.42,0.16,450021,BAYLOR UNIVERSITY MEDICAL CENTER
0.889576898,7474,0.290818182,0.809090909,0,0.23,0.2,490112,CJW MEDICAL CENTER
0.920177581,7510,0.366181818,0.390909091,0,0.42,0.54,310001,HACKENSACK UNIVERSITY MEDICAL CENTER
0.209418408,7529,0.580818182,0.809090909,0.1,0.77,0.56,250004,NORTH MISSISSIPPI MEDICAL CENTER
0.490286984,7570,0.332818182,0.409090909,0.1,0.27,0.5,70002,ST FRANCIS HOSPITAL & MEDICAL CENTER
0.533418618,7600,0.374363636,0.581818182,0,0.56,0.3,340069,"WAKEMED, RALEIGH CAMPUS"
0.329633079,7603,0.481363636,0.681818182,0.3,0.31,0.64,450054,SCOTT & WHITE MEMORIAL HOSPITAL
0.31731602,7648,0.336,0.5,0.1,0.36,0.36,230070,COVENANT MEDICAL CENTER
0.195367769,7662,0.501909091,0.654545455,0.1,0.61,0.56,180130,BAPTIST HEALTH LOUISVILLE
0.142346466,7680,0.503181818,0.490909091,0.3,0.45,0.7,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER
0.951266767,7690,0.362272727,0.536363636,0,0.33,0.52,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV
0.464672336,7725,0.390363636,0.681818182,0.1,0.22,0.56,100040,ST VINCENT'S MEDICAL CENTER
0.425728282,7784,0.459727273,0.563636364,0.1,0.53,0.56,100087,SARASOTA MEMORIAL HOSPITAL
0.316964918,7792,0.549636364,0.618181818,0.3,0.74,0.48,240010,MAYO CLINIC HOSPITAL ROCHESTER
0.388295774,7797,0.249909091,0.454545455,0.3,0.21,0.12,160083,MERCY MEDICAL CENTER-DES MOINES
0.907302854,7829,0.464818182,0.809090909,0,0.31,0.7,390164,UPMC PRESBYTERIAN SHADYSIDE
0.785012557,7859,0.207,0.3,0,0.23,0.26,100006,ORLANDO HEALTH
0.580019527,7859,0.423636364,0.618181818,0.3,0.34,0.46,240057,ABBOTT NORTHWESTERN HOSPITAL
0.327337266,7916,0.349363636,0.581818182,0.1,0.27,0.44,390100,LANCASTER GENERAL HOSPITAL
0.236432469,8009,0.374090909,0.945454545,0.1,0.15,0.4,340014,NOVANT HEALTH FORSYTH MEDICAL CENTER
0.495970371,8090,0.372272727,0.436363636,0,0.49,0.46,190111,WILLIS KNIGHTON MEDICAL CENTER
0.570791564,8090,0.343181818,0.490909091,0.1,0.33,0.42,110035,WELLSTAR KENNESTONE HOSPITAL
0.367636803,8297,0.330818182,0.409090909,0,0.31,0.52,230020,OAKWOOD HOSPITAL - DEARBORN
0.546008175,8362,0.500454545,0.627272727,0,0.45,0.8,140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER
0.62098302,8380,0.288090909,0.545454545,0.1,0.25,0.28,100157,LAKELAND REGIONAL MEDICAL CENTER
0.519448117,8381,0.354,0.3,0,0.36,0.62,100012,LEE MEMORIAL HOSPITAL
0.774271583,8384,0.415454545,0.427272727,0,0.46,0.64,450358,"METHODIST HOSPITAL,THE"
0.546060694,8401,0.256272727,0.636363636,0,0.19,0.24,170122,"VIA CHRISTI HOSPITALS WICHITA, INC"
0.148940551,8427,0.429090909,0.645454545,0,0.26,0.74,220077,BAYSTATE MEDICAL CENTER
0.247453121,8456,0.224181818,0.290909091,0.2,0.34,0.08,370091,"SAINT FRANCIS HOSPITAL, INC"
0.900420319,8507,0.444777778,0.588888889,0,0.29,0.8,310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV
0.704857311,8516,0.455636364,0.718181818,0,0.62,0.42,310012,VALLEY HOSPITAL
0.879519242,8520,0.461454545,0.927272727,0,0.18,0.74,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER
0.448423001,8632,0.372545455,0.572727273,0,0.44,0.42,10092,D C H REGIONAL MEDICAL CENTER
0.299456619,8641,0.242909091,0.454545455,0.1,0.2,0.24,490024,CARILION ROANOKE MEMORIAL HOSPITAL
0.326484946,8665,0.484727273,0.463636364,0.1,0.66,0.58,440091,"MEMORIAL HEALTHCARE SYSTEM, INC"
0.65417934,8720,0.293818182,0.509090909,0,0.34,0.3,150056,INDIANA UNIVERSITY HEALTH
0.068006836,8757,0.399727273,0.463636364,0.2,0.53,0.36,490021,"CENTRA  HEALTH, INC"
0.203186986,8773,0.202272727,0.636363636,0,0.11,0.14,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER
0.375901393,8783,0.339272727,0.336363636,0.1,0.3,0.54,510022,CHARLESTON AREA MEDICAL CENTER
0.475474162,8801,0.415272727,0.636363636,0,0.42,0.54,360006,RIVERSIDE METHODIST HOSPITAL
0.236647407,8814,0.706,0.5,0.3,0.88,0.94,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL
0.795170128,8860,0.364727273,0.563636364,0,0.4,0.44,390133,LEHIGH VALLEY HOSPITAL
0.365584478,8948,0.472272727,0.936363636,0,0.25,0.7,230269,"BEAUMONT HOSPITAL, TROY"
0.589614584,8981,0.313272727,0.636363636,0,0.28,0.34,440048,BAPTIST MEMORIAL HOSPITAL
0.109689676,9154,0.413636364,0.418181818,0,0.5,0.6,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL
0.309124012,9209,0.270090909,0.245454545,0.1,0.33,0.34,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE
0.142859176,9293,0.405636364,0.518181818,0.1,0.44,0.5,230038,SPECTRUM HEALTH - BUTTERWORTH CAMPUS
0.218777365,9345,0.374727273,0.663636364,0.1,0.22,0.52,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS
0.610581911,9441,0.308,0.21,0.1,0.16,0.66,90011,MEDSTAR WASHINGTON HOSPITAL CENTER
0.825686504,9506,0.321,0.63,0,0.21,0.44,310041,COMMUNITY MEDICAL CENTER
0.760680085,9693,0.460727273,0.563636364,0,0.58,0.58,220071,MASSACHUSETTS GENERAL HOSPITAL
0.100755649,9740,0.491545455,0.772727273,0.2,0.41,0.58,340091,"MOSES H CONE MEMORIAL HOSPITAL, THE"
0.552217035,9852,0.453545455,0.572727273,0,0.29,0.84,140010,EVANSTON HOSPITAL
0.457520195,9860,0.274909091,0.354545455,0,0.24,0.44,100018,NAPLES COMMUNITY HOSPITAL
0.511608212,9882,0.395636364,0.318181818,0.1,0.4,0.64,330024,MOUNT SINAI HOSPITAL
0.911199976,9901,0.471,0.69,0,0.53,0.58,310022,VIRTUA WEST JERSEY HOSPITALS BERLIN
0.761129038,9992,0.312181818,0.690909091,0,0.18,0.4,330169,BETH ISRAEL MEDICAL CENTER
0.856970207,10075,0.369727273,0.363636364,0,0.43,0.56,330106,NORTH SHORE UNIVERSITY HOSPITAL
0.985435996,10337,0.470363636,0.581818182,0,0.4,0.78,50625,CEDARS-SINAI MEDICAL CENTER
0.630106434,10495,0.378454545,0.527272727,0,0.47,0.44,10039,HUNTSVILLE HOSPITAL
0.864276789,10630,0.317818182,0.109090909,0.1,0.2,0.72,330059,MONTEFIORE MEDICAL CENTER
0.600429248,10650,0.497090909,0.645454545,0.1,0.44,0.72,520138,AURORA ST LUKES MEDICAL CENTER
0.746471992,11046,0.343727273,0.563636364,0,0.31,0.46,450058,BAPTIST MEDICAL CENTER
0.425375775,11160,0.372818182,0.409090909,0,0.39,0.58,450184,MEMORIAL HERMANN HOSPITAL SYSTEM
0.203095732,11316,0.449363636,0.781818182,0.1,0.79,0.12,340141,NEW HANOVER REGIONAL MEDICAL CENTER
0.239793225,11361,0.548090909,0.645454545,0.1,0.67,0.66,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE
0.559102357,11877,0.330363636,0.481818182,0,0.26,0.52,180088,NORTON HOSPITAL/NORTON MEDICAL PAVILIONS/KOSAIR CH
