Provider Number,Hospital Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Unweighted Normalized Outcome Domain Score,Weighted Outcome Domain Score,Unweighted Normalized Efficiency Domain Score,Weighted Efficiency Domain Score,Total Performance Score,Location
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,Punxsutawney,PA,15767,JEFFERSON,38.88888889,7.777777778,43,12.9,50,15,0,0,35.67777778,"81 HILLCREST DRIVE
Punxsutawney, PA 15767
(40.961663, -78.999497)"
390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,Pittsburgh,PA,15212,ALLEGHENY,59.09090909,11.81818182,20,6,44,13.2,0,0,31.01818182,"320 EAST NORTH AVENUE
Pittsburgh, PA 15212
(40.456142, -80.003285)"
390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,Philadelphia,PA,19118,PHILADELPHIA,37.77777778,7.555555556,22,6.6,15,4.5,0,0,18.65555556,"8835 GERMANTOWN AVE
Philadelphia, PA 19118
(40.078271, -75.211419)"
390001,GEISINGER - COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,Scranton,PA,18510,LACKAWANNA,44.54545455,8.909090909,27,8.1,42,12.6,0,0,29.60909091,"1822 MULBERRY STREET
Scranton, PA 18510
(41.400717, -75.64589)"
390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,Danville,PA,17822,MONTOUR,65.45454545,13.09090909,51,15.3,36,10.8,0,0,39.19090909,"100 NORTH ACADEMY AVENUE
Danville, PA 17822
(40.966819, -76.603274)"
390066,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,Lebanon,PA,17042,LEBANON,60.90909091,12.18181818,55,16.5,44,13.2,0,0,41.88181818,"FOURTH AND WALNUT STREETS
Lebanon, PA 17042
"
390110,MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,Johnstown,PA,15905,CAMBRIA,52.72727273,10.54545455,38,11.4,20,6,0,0,27.94545455,"1086 FRANKLIN STREET
Johnstown, PA 15905
(40.305149, -78.918335)"
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,Monongahela,PA,15063,WASHINGTON,67,13.4,77,23.1,62,18.6,0,0,55.1,"1163 COUNTRY CLUB ROAD
Monongahela, PA 15063
(40.181566, -79.916274)"
380029,SILVERTON HOSPITAL,342 FAIRVIEW STREET,Silverton,OR,97381,MARION,17.77777778,5.079365079,59,25.28571429,,,70,20,50.36507937,"342 FAIRVIEW STREET
Silverton, OR 97381
(45.003752, -122.790752)"
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",Portland,OR,97210,MULTNOMAH,64.54545455,12.90909091,34,10.2,46,13.8,20,4,40.90909091,"1015 NW 22ND AVENUE, W121
Portland, OR 97210
(45.530056, -122.696572)"
390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,32-36 CENTRAL AVENUE,Wellsboro,PA,16901,TIOGA,36.66666667,7.333333333,60,18,50,15,0,0,40.33333333,"32-36 CENTRAL AVENUE
Wellsboro, PA 16901
(41.726748, -77.287301)"
390104,KANE COMMUNITY HOSPITAL,4372 ROUTE 6,Kane,PA,16735,MCKEAN,56.25,11.25,66,19.8,56.66666667,17,50,10,58.05,"4372 ROUTE 6
Kane, PA 16735
(41.673383, -78.731046)"
390153,MAIN LINE HOSPITAL PAOLI,255 WEST LANCASTER AVENUE,Paoli,PA,19301,CHESTER,72.72727273,14.54545455,51,15.3,36,10.8,0,0,40.64545455,"255 WEST LANCASTER AVENUE
Paoli, PA 19301
(40.042097, -75.499806)"
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,Elk City,OK,73644,BECKHAM,20,4,46,13.8,80,24,30,6,47.8,"1801 WEST 3RD STREET
Elk City, OK 73644
(35.411721, -99.42552)"
370015,MAYES COUNTY MEDICAL CENTER,111 NORTH BAILEY STREET,Pryor,OK,74361,MAYES,50,14.28571429,38,16.28571429,,,50,14.28571429,44.85714286,"111 NORTH BAILEY STREET
Pryor, OK 74361
(36.308178, -95.305387)"
380027,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,Roseburg,OR,97470,DOUGLAS,68,13.6,16,4.8,26,7.8,80,16,42.2,"2700 NW STEWART PARKWAY
Roseburg, OR 97470
(43.239863, -123.367073)"
380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,Ontario,OR,97914,MALHEUR,75.55555556,15.11111111,44,13.2,30,9,10,2,39.31111111,"351 SW 9TH STREET
Ontario, OR 97914
(44.025488, -116.975115)"
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,Milwaukie,OR,97222,CLACKAMAS,47.77777778,9.555555556,47,14.1,40,12,50,10,45.65555556,"10150 SE 32ND AVENUE
Milwaukie, OR 97222
(45.449567, -122.629787)"
370097,SOUTHWESTERN MEDICAL CENTER,5602 SOUTHWEST LEE BOULEVARD,Lawton,OK,73505,COMANCHE,35.55555556,7.111111111,19,5.7,40,12,10,2,26.81111111,"5602 SOUTHWEST LEE BOULEVARD
Lawton, OK 73505
(34.594383, -98.46334)"
370039,HILLCREST HOSPITAL CLAREMORE,1202 N MUSKOGEE PLACE,Claremore,OK,74017,ROGERS,68.88888889,13.77777778,25,7.5,40,12,80,16,49.27777778,"1202 N MUSKOGEE PLACE
Claremore, OK 74017
(36.321875, -95.605333)"
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,Enid,OK,73701,GARFIELD,45.45454545,9.090909091,37,11.1,45,13.5,10,2,35.69090909,"600 SOUTH MONROE
Enid, OK 73701
(36.39087, -97.886522)"
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,Chillicothe,OH,45601,ROSS,57.27272727,11.45454545,23,6.9,48,14.4,10,2,34.75454545,"272 HOSPITAL ROAD
Chillicothe, OH 45601
(39.39365, -82.968485)"
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,Dayton,OH,45405,MONTGOMERY,63.63636364,12.72727273,34,10.2,30,9,10,2,33.92727273,"405 GRAND AVENUE
Dayton, OH 45405
(39.768985, -84.202998)"
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,Columbus,OH,43218,FRANKLIN,52.72727273,10.54545455,44,13.2,44,13.2,0,0,36.94545455,"410 WEST 10TH AVENUE
Columbus, OH 43218
(39.994824, -83.017975)"
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,Franklin,OH,45005,WARREN,56.36363636,11.27272727,46,13.8,56,16.8,0,0,41.87272727,"ONE MEDICAL CENTER DRIVE
Franklin, OH 45005
"
350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,Fargo,ND,58104,CASS,63.63636364,12.72727273,46,13.8,40,12,20,4,42.52727273,"3000 32ND AVE SOUTH
Fargo, ND 58104
(46.832504, -96.828583)"
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,Cleveland,OH,44111,CUYAHOGA,60,12,50,15,86,25.8,0,0,52.8,"18101 LORAIN AVENUE
Cleveland, OH 44111
(41.450877, -81.82313)"
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,Cleveland,OH,44113,CUYAHOGA,38.88888889,7.777777778,62,18.6,55,16.5,0,0,42.87777778,"1730 WEST 25TH STREET
Cleveland, OH 44113
(41.487243, -81.705834)"
360020,SUMMA HEALTH SYSTEMS HOSPITALS,525 EAST MARKET STREET,Akron,OH,44309,SUMMIT,46.36363636,9.272727273,15,4.5,42,12.6,0,0,26.37272727,"525 EAST MARKET STREET
Akron, OH 44309
(41.078801, -81.501157)"
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,East Liverpool,OH,43920,COLUMBIANA,67.77777778,13.55555556,36,10.8,66.66666667,20,0,0,44.35555556,"425 WEST 5TH STREET
East Liverpool, OH 43920
(40.621409, -80.586218)"
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,Cleveland,OH,44195,CUYAHOGA,30,6,64,19.2,64,19.2,10,2,46.4,"9500 EUCLID AVENUE
Cleveland, OH 44195
(41.503444, -81.621465)"
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,Millersburg,OH,44654,HOLMES,91.11111111,26.03174603,59,25.28571429,,,40,11.42857143,62.74603175,"981 WOOSTER ROAD
Millersburg, OH 44654
(40.565031, -81.920858)"
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,Findlay,OH,45840,HANCOCK,70.90909091,14.18181818,55,16.5,50,15,10,2,47.68181818,"1900 SOUTH MAIN STREET
Findlay, OH 45840
(41.017406, -83.650339)"
340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,Eden,NC,27288,ROCKINGHAM,34.44444444,6.888888889,39,11.7,37.5,11.25,50,10,39.83888889,"117 E KINGS HIGHWAY
Eden, NC 27288
(36.493611, -79.737889)"
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,New Bern,NC,28560,CRAVEN,44.54545455,8.909090909,54,16.2,72,21.6,50,10,56.70909091,"2000 NEUSE BLVD
New Bern, NC 28560
(35.112384, -77.067119)"
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,Hickory,NC,28601,CATAWBA,59.09090909,11.81818182,52,15.6,52,15.6,10,2,45.01818182,"420 N CENTER ST
Hickory, NC 28601
(35.737611, -81.337766)"
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,Thomasville,NC,28275,DAVIDSON,53.33333333,10.66666667,17,5.1,10,3,10,2,20.76666667,"207 OLD LEXINGTON RD BOX 789
Thomasville, NC 28275
(35.882029, -80.11138)"
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,Rocky Mount,NC,27804,NASH,63.33333333,12.66666667,41,12.3,28,8.4,0,0,33.36666667,"2460 CURTIS ELLIS DRIVE
Rocky Mount, NC 27804
(35.974388, -77.850091)"
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,Morehead City,NC,28557,CARTERET,52.22222222,10.44444444,61,18.3,10,3,60,12,43.74444444,"3500 ARENDELL ST
Morehead City, NC 28557
(34.724692, -76.754148)"
340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,Wilson,NC,27893,WILSON,40,8,60,18,30,9,0,0,35,"1705 S TARBORO ST
Wilson, NC 27893
(35.720506, -77.944098)"
330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,Rochester,NY,14621,MONROE,57.27272727,11.45454545,30,9,58,17.4,50,10,47.85454545,"1425 PORTLAND AVENUE
Rochester, NY 14621
(43.192542, -77.584424)"
340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,Gastonia,NC,28054,GASTON,88.18181818,17.63636364,51,15.3,74,22.2,40,8,63.13636364,"2525 COURT DR
Gastonia, NC 28054
(35.275208, -81.139078)"
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,Salisbury,NC,28144,ROWAN,79,15.8,15,4.5,38,11.4,20,4,35.7,"612 MOCKSVILLE AVE
Salisbury, NC 28144
(35.682169, -80.471441)"
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,Winston-Salem,NC,27103,FORSYTH,94.54545455,18.90909091,15,4.5,40,12,10,2,37.40909091,"3333 SILAS CREEK PARKWAY
Winston-Salem, NC 27103
(36.073922, -80.298547)"
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,Rochester,NY,14642,MONROE,90.90909091,18.18181818,31,9.3,34,10.2,50,10,47.68181818,"601 ELMWOOD AVE
Rochester, NY 14642
(43.124394, -77.623692)"
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,Kenmore,NY,14217,ERIE,70,14,34,10.2,54,16.2,0,0,40.4,"2950 ELMWOOD AVENUE
Kenmore, NY 14217
(42.9779, -78.878678)"
330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,New York,NY,10019,NEW YORK,65.45454545,13.09090909,9,2.7,48,14.4,10,2,32.19090909,"1111 AMSTERDAM AVENUE
New York, NY 10019
(40.805965, -73.961682)"
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,Flushing,NY,11355,QUEENS,38.88888889,7.777777778,10,3,46,13.8,0,0,24.57777778,"45TH AVENUE AND PARSONS BOULEVARD
Flushing, NY 11355
"
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,Springville,NY,14141,ERIE,,,23,8.625,50,18.75,90,22.5,49.875,"224 EAST MAIN STREET
Springville, NY 14141
(42.508483, -78.659178)"
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,Staten Island,NY,10305,RICHMOND,85.45454545,17.09090909,10,3,32,9.6,0,0,29.69090909,"475 SEAVIEW AVENUE
Staten Island, NY 10305
(40.583245, -74.085416)"
330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,Brooklyn,NY,11203,KINGS,38.88888889,7.777777778,1,0.3,43.33333333,13,60,12,33.07777778,"451 CLARKSON AVENUE
Brooklyn, NY 11203
(40.655679, -73.94574)"
330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,Rochester,NY,14626,MONROE,57,11.4,23,6.9,45,13.5,60,12,43.8,"1555 LONG POND ROAD
Rochester, NY 14626
(43.191527, -77.701464)"
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,Elmhurst,NY,11373,QUEENS,64,12.8,10,3,48,14.4,0,0,30.2,"79-01 BROADWAY
Elmhurst, NY 11373
(40.74434, -73.88598)"
330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,Poughkeepsie,NY,12601,DUTCHESS,65.45454545,13.09090909,43,12.9,50,15,0,0,40.99090909,"45 READE PLACE
Poughkeepsie, NY 12601
(41.694574, -73.935734)"
330353,FOREST HILLS HOSPITAL,102 - 01 66TH ROAD,Forest Hills,NY,11375,QUEENS,82.22222222,16.44444444,25,7.5,40,12,0,0,35.94444444,"102 - 01 66TH ROAD
Forest Hills, NY 11375
(40.72861, -73.8513)"
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,Albany,NY,12208,ALBANY,65.45454545,13.09090909,15,4.5,60,18,10,2,37.59090909,"43 NEW SCOTLAND AVENUE
Albany, NY 12208
(42.653333, -73.773775)"
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,Newark,NY,14513,WAYNE,60,12,34,10.2,37.5,11.25,50,10,43.45,"111 DRIVING PARK AVENUE
Newark, NY 14513
(43.060063, -77.099713)"
330232,ST MARY'S HOSPITAL ( TROY ),1300 MASSACHUSETTS AVENUE,Troy,NY,12180,RENSSELAER,37.77777778,7.555555556,15,4.5,65,19.5,60,12,43.55555556,"1300 MASSACHUSETTS AVENUE
Troy, NY 12180
(42.74315, -73.675647)"
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,Port Jefferson,NY,11777,SUFFOLK,91.11111111,18.22222222,21,6.3,32,9.6,0,0,34.12222222,"200 BELLE TERRE ROAD
Port Jefferson, NY 11777
(40.947623, -73.060088)"
330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,Rhinebeck,NY,12572,DUTCHESS,67.77777778,13.55555556,51,15.3,33.33333333,10,50,10,48.85555556,"6511 SPRINGBROOK AVENUE
Rhinebeck, NY 12572
(41.934723, -73.911571)"
330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,Hudson,NY,12534,COLUMBIA,85.55555556,17.11111111,22,6.6,13.33333333,4,10,2,29.71111111,"71 PROSPECT AVENUE
Hudson, NY 12534
(42.246221, -73.776159)"
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,Hackensack,NJ,7601,BERGEN,39.09090909,7.818181818,42,12.6,54,16.2,0,0,36.61818182,"30 PROSPECT AVE
Hackensack, NJ 07601
(40.88397, -74.057987)"
310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,65 JAMES STREET,Edison,NJ,8818,MIDDLESEX,62,12.4,22,6.6,32,9.6,0,0,28.6,"65 JAMES STREET
Edison, NJ 08818
(40.557637, -74.348038)"
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,New Brunswick,NJ,8901,MIDDLESEX,70.90909091,14.18181818,21,6.3,20,6,0,0,26.48181818,"ONE ROBERT WOOD JOHNSON PLACE
New Brunswick, NJ 08901
"
310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,Red Bank,NJ,7701,MONMOUTH,54,10.8,19,5.7,34,10.2,0,0,26.7,"ONE RIVERVIEW PLAZA
Red Bank, NJ 07701
"
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,Alamogordo,NM,88310,OTERO,26.66666667,5.333333333,18,5.4,55,16.5,60,12,39.23333333,"2669 NORTH SCENIC DRIVE
Alamogordo, NM 88310
(32.925637, -105.932653)"
320030,ARTESIA GENERAL HOSPITAL,702 N 13TH STREET,Artesia,NM,88210,EDDY,6.666666667,1.333333333,38,11.4,30,9,80,16,37.73333333,"702 N 13TH STREET
Artesia, NM 88210
(32.849732, -104.412753)"
320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,Albuquerque,NM,87109,BERNALILLO,53.33333333,10.66666667,29,8.7,100,30,10,2,51.36666667,"4701 MONTGOMERY BOULEVARD NE
Albuquerque, NM 87109
(35.131008, -106.591057)"
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,Dansville,NY,14437,LIVINGSTON,31.11111111,6.222222222,30,9,30,9,80,16,40.22222222,"111 CLARA BARTON STREET
Dansville, NY 14437
(42.551882, -77.700243)"
300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,Nashua,NH,3060,HILLSBOROUGH,52,10.4,43,12.9,25,7.5,0,0,30.8,"172 KINSLEY ST
Nashua, NH 03060
(42.749854, -71.481492)"
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,Lebanon,NH,3756,GRAFTON,40.90909091,8.181818182,41,12.3,52,15.6,0,0,36.08181818,"1 MEDICAL CENTER DRIVE
Lebanon, NH 03756
(43.677276, -72.27415)"
300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,Manchester,NH,3102,HILLSBOROUGH,44.54545455,8.909090909,39,11.7,46,13.8,0,0,34.40909091,"100 MCGREGOR STREET
Manchester, NH 03102
(42.992054, -71.47341)"
310070,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,New Brunswick,NJ,8901,MIDDLESEX,56,11.2,42,12.6,36,10.8,0,0,34.6,"254 EASTON AVE
New Brunswick, NJ 08901
(40.501782, -74.458968)"
310060,ST LUKE'S WARREN HOSPITAL,185 ROSEBERRY ST,Phillipsburg,NJ,8865,WARREN,58.88888889,11.77777778,22,6.6,70,21,20,4,43.37777778,"185 ROSEBERRY ST
Phillipsburg, NJ 08865
(40.701734, -75.179672)"
310029,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,Camden,NJ,8103,CAMDEN,61.81818182,12.36363636,21,6.3,68,20.4,10,2,41.06363636,"1600 HADDON AVENUE
Camden, NJ 08103
(39.927037, -75.09571)"
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,Somerville,NJ,8876,SOMERSET,57,11.4,32,9.6,48,14.4,0,0,35.4,"110 REHILL AVE
Somerville, NJ 08876
(40.568692, -74.595751)"
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,Harriman,TN,37748,ROANE,63.33333333,12.66666667,43,12.9,45,13.5,20,4,43.06666667,"8045 ROANE MEDICAL CENTER DRIVE
Harriman, TN 37748
(35.888312, -84.554418)"
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,Memphis,TN,38120,SHELBY,63.63636364,12.72727273,28,8.4,34,10.2,0,0,31.32727273,"6019 WALNUT GROVE ROAD
Memphis, TN 38120
(35.130758, -89.861022)"
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,Bristol,TN,37620,SULLIVAN,62.72727273,12.54545455,49,14.7,52,15.6,0,0,42.84545455,"ONE MEDICAL PARK BLVD
Bristol, TN 37620
"
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,Dickson,TN,37055,DICKSON,82.22222222,16.44444444,46,13.8,70,21,0,0,51.24444444,"111 HIGHWAY 70 EAST
Dickson, TN 37055
(36.072121, -87.374809)"
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,Covington,TN,38019,TIPTON,91.11111111,26.03174603,48,20.57142857,,,60,17.14285714,63.74603175,"1995 HIGHWAY 51 S
Covington, TN 38019
(35.534904, -89.676647)"
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,Chattanooga,TN,37403,HAMILTON,30,6,20,6,28,8.4,10,2,22.4,"975 E 3RD ST
Chattanooga, TN 37403
(35.047899, -85.290853)"
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,Morristown,TN,37814,HAMBLEN,36.66666667,7.333333333,21,6.3,45,13.5,10,2,29.13333333,"726 MCFARLAND ST
Morristown, TN 37814
(36.214632, -83.304331)"
450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,Odessa,TX,797607239,ECTOR,34.54545455,6.909090909,26,7.8,68,20.4,10,2,37.10909091,"500 W 4TH STREET
Odessa, TX 797607239
(31.844698, -102.374336)"
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2400 N INTERSTATE HIGHWAY 35E,Waxahachie,TX,75165,ELLIS,54.44444444,10.88888889,59,17.7,0,0,0,0,28.58888889,"2400 N INTERSTATE HIGHWAY 35E
Waxahachie, TX 75165
"
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,Knoxville,TN,37923,KNOX,66.36363636,13.27272727,57,17.1,34,10.2,20,4,44.57272727,"9352 PARK WEST BLVD
Knoxville, TN 37923
(35.917901, -84.100732)"
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,Athens,TN,37371,MCMINN,45.55555556,9.111111111,34,10.2,65,19.5,0,0,38.81111111,"1114 W MADISON AVE
Athens, TN 37371
(35.440789, -84.608823)"
440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,Greeneville,TN,37743,GREENE,55.55555556,11.11111111,43,12.9,65,19.5,0,0,43.51111111,"401 TAKOMA AVE
Greeneville, TN 37743
(36.152421, -82.84509)"
450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,601 E 15TH STREET,Austin,TX,78701,TRAVIS,40,8,28,8.4,30,9,10,2,27.4,"601 E 15TH STREET
Austin, TX 78701
(30.274993, -97.732749)"
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,Eastland,TX,76448,EASTLAND,12,3.428571429,88,37.71428571,,,0,0,41.14285714,"304 S DAUGHERTY
Eastland, TX 76448
(32.399631, -98.821638)"
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,Dallas,TX,75231,DALLAS,61.81818182,12.36363636,36,10.8,14,4.2,0,0,27.36363636,"8200 WALNUT HILL LANE
Dallas, TX 75231
(32.883056, -96.763901)"
450702,LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,Longview,TX,75605,GREGG,63.63636364,12.72727273,52,15.6,56,16.8,0,0,45.12727273,"2901 N FOURTH ST
Longview, TX 75605
(32.532039, -94.728825)"
450844,METHODIST WILLOWBROOK HOSPITAL,18220 TOMBALL PARKWAY,Houston,TX,77070,HARRIS,81.81818182,16.36363636,31,9.3,74,22.2,0,0,47.86363636,"18220 TOMBALL PARKWAY
Houston, TX 77070
(29.964059, -95.550789)"
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5201 HARRY HINES BLVD,Dallas,TX,75235,DALLAS,51,10.2,25,7.5,32.5,9.75,30,6,33.45,"5201 HARRY HINES BLVD
Dallas, TX 75235
(32.812034, -96.837709)"
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,Bay City,TX,77414,MATAGORDA,63.33333333,12.66666667,43,12.9,0,0,0,0,25.56666667,"104 7TH STREET
Bay City, TX 77414
(28.982805, -95.99129)"
450796,NORTHWEST TEXAS SURGERY CENTER,3501 SONCY RD SUITE 118,Amarillo,TX,79109,RANDALL,58.33333333,29.16666667,,,,,0,0,29.16666667,"3501 SONCY RD SUITE 118
Amarillo, TX 79109
(35.175394, -101.938155)"
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,Brenham,TX,77833,WASHINGTON,26.66666667,5.333333333,45,13.5,56.66666667,17,80,16,51.83333333,"700 MEDICAL PARKWAY
Brenham, TX 77833
(30.145217, -96.398828)"
450221,MOORE COUNTY HOSPITAL DISTRICT,224 E SECOND STREET,Dumas,TX,79029,MOORE,100,28.57142857,59,25.28571429,,,100,28.57142857,82.42857143,"224 E SECOND STREET
Dumas, TX 79029
(35.864265, -101.971058)"
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,1650 W COLLEGE ST,Grapevine,TX,76051,TARRANT,60,12,52,15.6,20,6,0,0,33.6,"1650 W COLLEGE ST
Grapevine, TX 76051
(32.935596, -97.093949)"
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,Vernon,TX,76384,WILBARGER,,,,,65,39,30,12,51,"920 HILLCREST DR
Vernon, TX 76384
(34.158467, -99.312936)"
450002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,El Paso,TX,79902,EL PASO,63.63636364,12.72727273,34,10.2,36,10.8,0,0,33.72727273,"2001 N OREGON ST
El Paso, TX 79902
(31.771813, -106.499907)"
450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,Austin,TX,78705,TRAVIS,34.54545455,6.909090909,37,11.1,16,4.8,0,0,22.80909091,"1201 W 38TH ST
Austin, TX 78705
(30.306075, -97.745038)"
450620,DIMMIT REGIONAL HOSPITAL,704 HOSPITAL DRIVE,Carrizo Springs,TX,78834,DIMMIT,,,,,55,33,0,0,33,"704 HOSPITAL DRIVE
Carrizo Springs, TX 78834
(28.519914, -99.86209)"
450659,PARK PLAZA HOSPITAL,1313 HERMANN DR,Houston,TX,77004,HARRIS,36.66666667,7.333333333,46,13.8,35,10.5,0,0,31.63333333,"1313 HERMANN DR
Houston, TX 77004
(29.722334, -95.387978)"
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,San Antonio,TX,78205,BEXAR,56.36363636,11.27272727,31,9.3,46,13.8,0,0,34.37272727,"111 DALLAS STREET
San Antonio, TX 78205
(29.433174, -98.492305)"
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,Irving,TX,75061,DALLAS,71.81818182,14.36363636,38,11.4,34,10.2,0,0,35.96363636,"1901 N MACARTHUR BLVD
Irving, TX 75061
(32.834578, -96.959215)"
